transaction_id,product_id,product_name,category,quantity,unit_price,discount_amount,subtotal
TXN-1627bc9e,14,Pro Fitness Kit,Sports,3,64.82,0.0,194.46
TXN-1627bc9e,31,Premium Smartphones Pro,Electronics,1,1892.85,0.0,1892.85
TXN-1627bc9e,109,Barber-Benitez Skincare Essentials,Beauty,1,69.38,10.41,58.97
TXN-1627bc9e,81,PaleGreen Lighting,Home & Garden,4,878.29,351.32,3161.84
TXN-1627bc9e,60,SandyBrown Kitchen,Home & Garden,1,523.7,104.74,418.96
TXN-1627bc9e,67,Organic Pantry,Food & Beverage,5,95.07,0.0,475.35
TXN-1627bc9e,167,"Smith, Hood and Charles Smartphones",Electronics,4,598.64,0.0,2394.56
TXN-1627bc9e,179,Team Sports Champion,Sports,5,477.76,0.0,2388.8
TXN-1627bc9e,169,The Various Picture,Books,4,39.4,15.76,141.84
TXN-1627bc9e,111,Modern Outdoor Set,Home & Garden,3,1304.78,195.72,3718.62
TXN-152c86ed,73,Smartphones X,Electronics,4,496.4,0.0,1985.6
TXN-152c86ed,18,Tablets Ultra,Electronics,5,188.17,0.0,940.85
TXN-152c86ed,133,Cooper Inc Pantry Mix,Food & Beverage,1,15.71,1.57,14.14
TXN-152c86ed,74,CadetBlue Decor,Home & Garden,4,1495.48,299.1,5682.82
TXN-152c86ed,195,SeaShell Women Jacket,Clothing,5,233.26,0.0,1166.3
TXN-cb80c688,99,SpringGreen Lighting,Home & Garden,4,640.31,0.0,2561.24
TXN-cb80c688,105,Equipment Champion,Sports,5,391.23,97.81,1858.34
TXN-cb80c688,155,Organic Beverages,Food & Beverage,3,72.05,32.42,183.73
TXN-7f0e5a45,13,Organic Beverages,Food & Beverage,1,52.25,0.0,52.25
TXN-7f0e5a45,47,Modern Kitchen Piece,Home & Garden,3,1341.68,402.5,3622.54
TXN-7f0e5a45,62,Khaki Lighting,Home & Garden,3,566.15,0.0,1698.45
TXN-7f0e5a45,132,DarkOrchid Kids Pants,Clothing,5,285.09,0.0,1425.45
TXN-7f0e5a45,145,Organic Beverages,Food & Beverage,2,88.92,0.0,177.84
TXN-7f0e5a45,4,Fitness Champion,Sports,4,185.9,74.36,669.24
TXN-7f0e5a45,101,Modern Decor Set,Home & Garden,3,1452.95,0.0,4358.85
TXN-7f0e5a45,23,Organic Gourmet,Food & Beverage,2,30.67,3.07,58.27
TXN-7f0e5a45,8,Mccarthy Inc Snacks Mix,Food & Beverage,4,25.22,0.0,100.88
TXN-7f0e5a45,104,Modern Decor Piece,Home & Garden,4,891.5,534.9,3031.1
TXN-0ff52c41,141,Monitored maximized Local Area Network,Books,2,37.33,7.47,67.19
TXN-0ff52c41,13,Organic Beverages,Food & Beverage,2,52.25,10.45,94.05
TXN-0ff52c41,163,Designer Accessrories Style,Clothing,2,133.45,53.38,213.52
TXN-0ff52c41,119,Weeks and Sons Organic Mix,Food & Beverage,1,9.99,1.5,8.49
TXN-0ff52c41,31,Premium Smartphones Pro,Electronics,3,1892.85,1135.71,4542.84
TXN-0ff52c41,25,Torres and Sons Beverages Mix,Food & Beverage,2,42.17,8.43,75.91
TXN-0ff52c41,90,Modern Lighting Set,Home & Garden,4,462.75,370.2,1480.8
TXN-0ff52c41,109,Barber-Benitez Skincare Essentials,Beauty,4,69.38,0.0,277.52
TXN-e4da7a58,64,Organic Pantry,Food & Beverage,1,60.89,0.0,60.89
TXN-e4da7a58,128,Pro Apparel Equipment,Sports,4,266.15,53.23,1011.37
TXN-e4da7a58,162,Adams-Lewis Tools Collection,Beauty,2,65.04,26.02,104.06
TXN-e4da7a58,157,Luxury Fragrances,Beauty,5,109.88,54.94,494.46
TXN-e4da7a58,11,Pro Apparel Kit,Sports,3,41.13,24.68,98.71
TXN-e4da7a58,195,SeaShell Women Jacket,Clothing,4,233.26,0.0,933.04
TXN-e4da7a58,68,Pro Equipment Gear,Sports,3,455.17,136.55,1228.96
TXN-e4da7a58,99,SpringGreen Lighting,Home & Garden,5,640.31,0.0,3201.55
TXN-b2d80010,199,Luxury Skincare,Beauty,3,56.5,8.47,161.03
TXN-b2d80010,123,GreenYellow Decor,Home & Garden,1,276.78,13.84,262.94
TXN-b2d80010,10,Pro Apparel Gear,Sports,3,205.71,0.0,617.13
TXN-b2d80010,137,Johnson Group Laptops,Electronics,3,1642.57,0.0,4927.71
TXN-85b6cc2e,197,Organic Snacks,Food & Beverage,1,97.91,4.9,93.01
TXN-85b6cc2e,46,Taylor-Moore Beverages Mix,Food & Beverage,1,84.47,0.0,84.47
TXN-85b6cc2e,21,Modern Outdoor Piece,Home & Garden,5,389.71,0.0,1948.55
TXN-85b6cc2e,80,Digitized tertiary website,Books,5,38.58,19.29,173.61
TXN-85b6cc2e,50,Modern Outdoor Piece,Home & Garden,5,1091.79,0.0,5458.95
TXN-85b6cc2e,121,Premium Laptops Pro,Electronics,3,899.57,0.0,2698.71
TXN-b0c854ad,9,Equipment Champion,Sports,1,443.49,22.17,421.32
TXN-b0c854ad,28,Organic Pantry,Food & Beverage,5,3.76,0.0,18.8
TXN-b0c854ad,120,Roberts Group Fragrances Collection,Beauty,4,65.01,39.01,221.03
TXN-b0c854ad,109,Barber-Benitez Skincare Essentials,Beauty,2,69.38,27.75,111.01
TXN-b0c854ad,178,MediumAquaMarine Lighting,Home & Garden,2,1401.88,420.56,2383.2
TXN-b0c854ad,138,Premium Tablets Pro,Electronics,3,487.85,73.18,1390.37
TXN-b0c854ad,32,Modern Kitchen Piece,Home & Garden,5,1350.49,675.25,6077.2
TXN-b0c854ad,11,Pro Apparel Kit,Sports,4,41.13,32.9,131.62
TXN-b54e4724,175,Designer Accessrories Line,Clothing,3,158.02,71.11,402.95
TXN-b54e4724,58,Luxury Tools,Beauty,3,193.44,87.05,493.27
TXN-b54e4724,132,DarkOrchid Kids Pants,Clothing,3,285.09,85.53,769.74
TXN-b54e4724,136,Pro Team Sports Equipment,Sports,4,281.72,0.0,1126.88
TXN-b54e4724,164,MediumSlateBlue Kids Dress,Clothing,4,161.77,129.42,517.66
TXN-b54e4724,16,The Challenge Answer,Books,3,48.4,21.78,123.42
TXN-26e73c76,180,Forbes-Moyer Fragrances Kit,Beauty,2,50.66,20.26,81.06
TXN-26e73c76,44,Organic Snacks,Food & Beverage,1,78.51,0.0,78.51
TXN-26e73c76,93,Smith-Cooper Makeup Collection,Beauty,2,129.37,38.81,219.93
TXN-baaeb78d,26,DarkTurquoise Kids Dress,Clothing,2,83.03,0.0,166.06
TXN-baaeb78d,174,Nguyen and Sons Makeup Collection,Beauty,4,16.0,0.0,64.0
TXN-2f29629e,162,Adams-Lewis Tools Collection,Beauty,1,65.04,0.0,65.04
TXN-2f29629e,54,Pro Fitness Kit,Sports,4,286.35,114.54,1030.86
TXN-2f29629e,184,Luxury Haircare,Beauty,1,176.58,0.0,176.58
TXN-2f29629e,34,Outdoor Champion,Sports,3,140.73,42.22,379.97
TXN-2f29629e,66,Pro Team Sports Equipment,Sports,2,100.34,0.0,200.68
TXN-2f29629e,55,DarkOrchid Kids Dress,Clothing,4,45.81,0.0,183.24
TXN-2f29629e,144,Designer Accessrories Collection,Clothing,2,294.53,0.0,589.06
TXN-2f29629e,200,Pearson Group Tools Kit,Beauty,3,70.59,10.59,201.18
TXN-2f29629e,100,LavenderBlush Furniture,Home & Garden,2,1041.62,0.0,2083.24
TXN-3b028ec8,118,Smartphones Plus,Electronics,3,1019.9,611.94,2447.76
TXN-3b028ec8,147,CornflowerBlue Accessrories Shirt,Clothing,4,212.24,42.45,806.51
TXN-3b028ec8,150,Luxury Makeup,Beauty,5,191.03,0.0,955.15
TXN-3b028ec8,7,Jordan PLC Skincare Kit,Beauty,5,125.73,31.43,597.22
TXN-3b028ec8,131,DarkCyan Decor,Home & Garden,2,1011.77,303.53,1720.01
TXN-3b028ec8,115,Pope-Hobbs Pantry Mix,Food & Beverage,5,60.83,0.0,304.15
TXN-1d282d26,105,Equipment Champion,Sports,4,391.23,156.49,1408.43
TXN-1d282d26,70,Monitored fresh-thinking superstructure,Books,5,18.11,0.0,90.55
TXN-1d282d26,114,Luxury Skincare,Beauty,3,27.43,4.11,78.18
TXN-1d282d26,75,"Mahoney, Hill and Maxwell Beverages Mix",Food & Beverage,5,34.99,0.0,174.95
TXN-1d282d26,6,Brennan-Garrison Snacks Mix,Food & Beverage,1,39.87,1.99,37.88
TXN-1d282d26,170,Designer Shoes Collection,Clothing,3,160.1,0.0,480.3
TXN-1d282d26,183,"Garza, Black and Huerta Snacks Mix",Food & Beverage,4,66.27,0.0,265.08
TXN-1d282d26,171,The Hit Apply,Books,2,19.76,0.0,39.52
TXN-1d282d26,90,Modern Lighting Set,Home & Garden,1,462.75,0.0,462.75
TXN-1d282d26,97,Reyes Ltd Organic Mix,Food & Beverage,5,13.51,13.51,54.04
TXN-6b470c47,54,Pro Fitness Kit,Sports,4,286.35,229.08,916.32
TXN-013f6280,176,Apparel Champion,Sports,5,194.64,0.0,973.2
TXN-013f6280,36,Allen-Hopkins Pantry Mix,Food & Beverage,1,35.12,3.51,31.61
TXN-013f6280,122,Ellis Inc Cameras,Electronics,3,1284.79,0.0,3854.37
TXN-013f6280,23,Organic Gourmet,Food & Beverage,4,30.67,12.27,110.41
TXN-013f6280,136,Pro Team Sports Equipment,Sports,4,281.72,56.34,1070.54
TXN-41485c5d,175,Designer Accessrories Line,Clothing,4,158.02,0.0,632.08
TXN-41485c5d,25,Torres and Sons Beverages Mix,Food & Beverage,3,42.17,0.0,126.51
TXN-41485c5d,87,Premium Accessories Pro,Electronics,4,374.41,224.65,1272.99
TXN-41485c5d,16,The Challenge Answer,Books,2,48.4,9.68,87.12
TXN-41485c5d,27,Designer Shoes Style,Clothing,5,90.58,90.58,362.32
TXN-41485c5d,163,Designer Accessrories Style,Clothing,3,133.45,0.0,400.35
TXN-41485c5d,160,PaleTurquoise Lighting,Home & Garden,5,809.55,809.55,3238.2
TXN-a92653ff,187,Fitness Champion,Sports,2,100.54,0.0,201.08
TXN-a92653ff,175,Designer Accessrories Line,Clothing,1,158.02,23.7,134.32
TXN-a92653ff,189,Gainsboro Accessrories Shirt,Clothing,4,210.53,84.21,757.91
TXN-ff462485,147,CornflowerBlue Accessrories Shirt,Clothing,3,212.24,0.0,636.72
TXN-ff462485,96,Miller Group Pantry Mix,Food & Beverage,2,38.48,0.0,76.96
TXN-ff462485,191,Bell PLC Tools Essentials,Beauty,5,175.9,0.0,879.5
TXN-ff462485,145,Organic Beverages,Food & Beverage,2,88.92,0.0,177.84
TXN-e8229be6,50,Modern Outdoor Piece,Home & Garden,2,1091.79,0.0,2183.58
TXN-c02f284b,134,Modern Decor Set,Home & Garden,3,1454.99,872.99,3491.98
TXN-c02f284b,175,Designer Accessrories Line,Clothing,4,158.02,0.0,632.08
TXN-c02f284b,195,SeaShell Women Jacket,Clothing,4,233.26,139.96,793.08
TXN-c02f284b,18,Tablets Ultra,Electronics,1,188.17,0.0,188.17
TXN-c02f284b,152,Luxury Haircare,Beauty,1,57.43,11.49,45.94
TXN-c02f284b,174,Nguyen and Sons Makeup Collection,Beauty,2,16.0,0.0,32.0
TXN-c02f284b,67,Organic Pantry,Food & Beverage,3,95.07,57.04,228.17
TXN-6028594d,79,White Accessrories Dress,Clothing,3,280.81,168.49,673.94
TXN-6028594d,161,Multi-channeled attitude-oriented synergy,Books,4,42.14,33.71,134.85
TXN-6028594d,170,Designer Shoes Collection,Clothing,1,160.1,0.0,160.1
TXN-6028594d,200,Pearson Group Tools Kit,Beauty,2,70.59,7.06,134.12
TXN-aa6f70e0,53,Modern Decor Set,Home & Garden,4,982.21,589.33,3339.51
TXN-aa6f70e0,73,Smartphones X,Electronics,1,496.4,49.64,446.76
TXN-aa6f70e0,119,Weeks and Sons Organic Mix,Food & Beverage,2,9.99,1.0,18.98
TXN-aa6f70e0,38,Jackson-Ellis Pantry Mix,Food & Beverage,4,69.63,41.78,236.74
TXN-aca1af83,180,Forbes-Moyer Fragrances Kit,Beauty,5,50.66,25.33,227.97
TXN-89a40ef5,191,Bell PLC Tools Essentials,Beauty,3,175.9,0.0,527.7
TXN-89a40ef5,68,Pro Equipment Gear,Sports,2,455.17,0.0,910.34
TXN-89a40ef5,67,Organic Pantry,Food & Beverage,2,95.07,28.52,161.62
TXN-89a40ef5,2,Premium Smartphones Pro,Electronics,4,232.71,0.0,930.84
TXN-8de17a60,158,Modern Decor Piece,Home & Garden,4,1319.38,1055.5,4222.02
TXN-8de17a60,64,Organic Pantry,Food & Beverage,2,60.89,0.0,121.78
TXN-79e5a079,197,Organic Snacks,Food & Beverage,2,97.91,0.0,195.82
TXN-79e5a079,38,Jackson-Ellis Pantry Mix,Food & Beverage,1,69.63,0.0,69.63
TXN-79e5a079,132,DarkOrchid Kids Pants,Clothing,2,285.09,28.51,541.67
TXN-79e5a079,164,MediumSlateBlue Kids Dress,Clothing,1,161.77,24.27,137.5
TXN-79e5a079,104,Modern Decor Piece,Home & Garden,5,891.5,0.0,4457.5
TXN-79e5a079,133,Cooper Inc Pantry Mix,Food & Beverage,1,15.71,0.0,15.71
TXN-79e5a079,166,Upgradable interactive data-warehouse,Books,3,27.44,12.35,69.97
TXN-79e5a079,32,Modern Kitchen Piece,Home & Garden,2,1350.49,405.15,2295.83
TXN-79e5a079,8,Mccarthy Inc Snacks Mix,Food & Beverage,5,25.22,25.22,100.88
TXN-79e5a079,116,Equipment Champion,Sports,1,307.47,0.0,307.47
TXN-1e97cb8e,146,Gibbs-Howard Snacks Mix,Food & Beverage,4,86.98,52.19,295.73
TXN-1e97cb8e,57,"King, Oliver and Norman Haircare Collection",Beauty,2,12.4,0.0,24.8
TXN-1e97cb8e,110,Accessories Plus,Electronics,4,238.3,0.0,953.2
TXN-1e97cb8e,52,Pro Team Sports Kit,Sports,2,378.48,0.0,756.96
TXN-1e97cb8e,123,GreenYellow Decor,Home & Garden,1,276.78,13.84,262.94
TXN-1e97cb8e,22,Moody-Taylor Beverages Mix,Food & Beverage,4,19.13,7.65,68.87
TXN-00ebb7e5,151,The Material Worker,Books,2,32.23,6.45,58.01
TXN-00ebb7e5,152,Luxury Haircare,Beauty,3,57.43,0.0,172.29
TXN-00ebb7e5,138,Premium Tablets Pro,Electronics,4,487.85,0.0,1951.4
TXN-00ebb7e5,44,Organic Snacks,Food & Beverage,5,78.51,78.51,314.04
TXN-00ebb7e5,78,Polarized uniform solution,Books,5,36.94,0.0,184.7
TXN-00ebb7e5,177,Designer Women Line,Clothing,1,94.52,9.45,85.07
TXN-00ebb7e5,131,DarkCyan Decor,Home & Garden,2,1011.77,101.18,1922.36
TXN-00ebb7e5,90,Modern Lighting Set,Home & Garden,3,462.75,277.65,1110.6
TXN-00ebb7e5,113,Luxury Haircare,Beauty,3,15.5,4.65,41.85
TXN-00ebb7e5,174,Nguyen and Sons Makeup Collection,Beauty,3,16.0,2.4,45.6
TXN-8bcdcf78,68,Pro Equipment Gear,Sports,1,455.17,45.52,409.65
TXN-8bcdcf78,188,Modern Kitchen Set,Home & Garden,3,882.04,529.22,2116.9
TXN-8bcdcf78,93,Smith-Cooper Makeup Collection,Beauty,5,129.37,0.0,646.85
TXN-391aae8f,78,Polarized uniform solution,Books,4,36.94,0.0,147.76
TXN-391aae8f,183,"Garza, Black and Huerta Snacks Mix",Food & Beverage,5,66.27,49.7,281.65
TXN-391aae8f,54,Pro Fitness Kit,Sports,4,286.35,229.08,916.32
TXN-391aae8f,43,"Hodges, Sanchez and Smith Tools Kit",Beauty,5,46.94,0.0,234.7
TXN-391aae8f,182,The Hot Prepare,Books,5,23.31,0.0,116.55
TXN-391aae8f,153,Hill-Holden Fragrances Collection,Beauty,3,50.77,7.62,144.69
TXN-391aae8f,70,Monitored fresh-thinking superstructure,Books,3,18.11,0.0,54.33
TXN-391aae8f,33,The During Author,Books,1,48.82,4.88,43.94
TXN-391aae8f,3,The Soon No,Books,1,41.42,0.0,41.42
TXN-56b5e0bf,106,Taylor and Sons Smartphones,Electronics,4,1997.24,0.0,7988.96
TXN-56b5e0bf,31,Premium Smartphones Pro,Electronics,1,1892.85,0.0,1892.85
TXN-5f74286c,38,Jackson-Ellis Pantry Mix,Food & Beverage,5,69.63,34.81,313.34
TXN-5f74286c,119,Weeks and Sons Organic Mix,Food & Beverage,5,9.99,0.0,49.95
TXN-5f74286c,150,Luxury Makeup,Beauty,1,191.03,0.0,191.03
TXN-5f74286c,54,Pro Fitness Kit,Sports,2,286.35,57.27,515.43
TXN-5f74286c,135,The Reveal No,Books,1,25.78,0.0,25.78
TXN-5f74286c,85,LightCoral Kitchen,Home & Garden,2,942.42,282.73,1602.11
TXN-5f74286c,15,Lawson LLC Snacks Mix,Food & Beverage,4,97.86,78.29,313.15
TXN-5f74286c,173,Potter LLC Snacks Mix,Food & Beverage,1,60.9,3.04,57.86
TXN-60b16b37,132,DarkOrchid Kids Pants,Clothing,3,285.09,171.05,684.22
TXN-60b16b37,164,MediumSlateBlue Kids Dress,Clothing,1,161.77,32.35,129.42
TXN-60b16b37,105,Equipment Champion,Sports,5,391.23,0.0,1956.15
TXN-60b16b37,124,The Ahead Save,Books,5,19.54,0.0,97.7
TXN-60b16b37,151,The Material Worker,Books,1,32.23,6.45,25.78
TXN-60b16b37,40,Outdoor Champion,Sports,3,311.6,0.0,934.8
TXN-60b16b37,25,Torres and Sons Beverages Mix,Food & Beverage,2,42.17,8.43,75.91
TXN-a762bb57,142,Crimson Furniture,Home & Garden,2,1431.04,0.0,2862.08
TXN-a762bb57,18,Tablets Ultra,Electronics,5,188.17,141.13,799.72
TXN-a762bb57,4,Fitness Champion,Sports,2,185.9,37.18,334.62
TXN-a762bb57,121,Premium Laptops Pro,Electronics,2,899.57,179.91,1619.23
TXN-a762bb57,125,Advanced analyzing flexibility,Books,5,20.84,5.21,98.99
TXN-a762bb57,163,Designer Accessrories Style,Clothing,1,133.45,26.69,106.76
TXN-a762bb57,66,Pro Team Sports Equipment,Sports,5,100.34,0.0,501.7
TXN-23561e1c,50,Modern Outdoor Piece,Home & Garden,2,1091.79,436.72,1746.86
TXN-23561e1c,186,Tablets Plus,Electronics,2,1592.0,318.4,2865.6
TXN-74c8c4e2,51,Outdoor Champion,Sports,5,434.76,108.69,2065.11
TXN-74c8c4e2,85,LightCoral Kitchen,Home & Garden,3,942.42,0.0,2827.26
TXN-74c8c4e2,140,Modern Decor Set,Home & Garden,5,465.7,0.0,2328.5
TXN-74c8c4e2,169,The Various Picture,Books,3,39.4,5.91,112.29
TXN-74c8c4e2,1,Johnson-Davis Skincare Kit,Beauty,4,14.75,11.8,47.2
TXN-74c8c4e2,167,"Smith, Hood and Charles Smartphones",Electronics,3,598.64,179.59,1616.33
TXN-74c8c4e2,146,Gibbs-Howard Snacks Mix,Food & Beverage,2,86.98,17.4,156.56
TXN-74c8c4e2,198,Hayes-Thomas Skincare Kit,Beauty,5,16.12,0.0,80.6
TXN-74c8c4e2,127,Proactive explicit strategy,Books,4,48.1,38.48,153.92
TXN-813f21fc,187,Fitness Champion,Sports,4,100.54,20.11,382.05
TXN-813f21fc,132,DarkOrchid Kids Pants,Clothing,1,285.09,42.76,242.33
TXN-813f21fc,94,Black Kitchen,Home & Garden,1,1126.27,0.0,1126.27
TXN-813f21fc,25,Torres and Sons Beverages Mix,Food & Beverage,5,42.17,0.0,210.85
TXN-813f21fc,138,Premium Tablets Pro,Electronics,5,487.85,0.0,2439.25
TXN-813f21fc,98,Modern Outdoor Set,Home & Garden,3,192.68,0.0,578.04
TXN-813f21fc,116,Equipment Champion,Sports,3,307.47,0.0,922.41
TXN-813f21fc,88,ForestGreen Shoes Pants,Clothing,2,132.43,52.97,211.89
TXN-945435b2,75,"Mahoney, Hill and Maxwell Beverages Mix",Food & Beverage,5,34.99,17.5,157.45
TXN-945435b2,83,Hunt-Harrison Gourmet Mix,Food & Beverage,5,40.45,20.23,182.02
TXN-945435b2,174,Nguyen and Sons Makeup Collection,Beauty,5,16.0,0.0,80.0
TXN-945435b2,159,Designer Kids Style,Clothing,1,281.4,0.0,281.4
TXN-945435b2,33,The During Author,Books,4,48.82,0.0,195.28
TXN-bd49b3e7,146,Gibbs-Howard Snacks Mix,Food & Beverage,2,86.98,0.0,173.96
TXN-bd49b3e7,36,Allen-Hopkins Pantry Mix,Food & Beverage,3,35.12,21.07,84.29
TXN-bd49b3e7,32,Modern Kitchen Piece,Home & Garden,3,1350.49,0.0,4051.47
TXN-bd49b3e7,160,PaleTurquoise Lighting,Home & Garden,5,809.55,202.39,3845.36
TXN-bd49b3e7,106,Taylor and Sons Smartphones,Electronics,5,1997.24,0.0,9986.2
TXN-bd49b3e7,187,Fitness Champion,Sports,1,100.54,15.08,85.46
TXN-bd49b3e7,104,Modern Decor Piece,Home & Garden,3,891.5,534.9,2139.6
TXN-bd49b3e7,166,Upgradable interactive data-warehouse,Books,4,27.44,0.0,109.76
TXN-bd49b3e7,23,Organic Gourmet,Food & Beverage,4,30.67,24.54,98.14
TXN-bd49b3e7,47,Modern Kitchen Piece,Home & Garden,5,1341.68,1341.68,5366.72
TXN-54a0dabd,81,PaleGreen Lighting,Home & Garden,4,878.29,0.0,3513.16
TXN-54a0dabd,180,Forbes-Moyer Fragrances Kit,Beauty,1,50.66,10.13,40.53
TXN-54a0dabd,160,PaleTurquoise Lighting,Home & Garden,3,809.55,0.0,2428.65
TXN-54a0dabd,18,Tablets Ultra,Electronics,4,188.17,37.63,715.05
TXN-54a0dabd,177,Designer Women Line,Clothing,1,94.52,18.9,75.62
TXN-54a0dabd,104,Modern Decor Piece,Home & Garden,2,891.5,267.45,1515.55
TXN-54a0dabd,50,Modern Outdoor Piece,Home & Garden,5,1091.79,0.0,5458.95
TXN-54a0dabd,144,Designer Accessrories Collection,Clothing,4,294.53,0.0,1178.12
TXN-54a0dabd,120,Roberts Group Fragrances Collection,Beauty,3,65.01,19.5,175.53
TXN-54a0dabd,57,"King, Oliver and Norman Haircare Collection",Beauty,1,12.4,0.0,12.4
TXN-009ee6f9,165,Modern Outdoor Piece,Home & Garden,2,1298.96,0.0,2597.92
TXN-009ee6f9,60,SandyBrown Kitchen,Home & Garden,4,523.7,104.74,1990.06
TXN-009ee6f9,89,Optional client-server data-warehouse,Books,5,15.45,7.73,69.52
TXN-009ee6f9,149,Tablets X,Electronics,5,1248.96,0.0,6244.8
TXN-fea83146,111,Modern Outdoor Set,Home & Garden,2,1304.78,0.0,2609.56
TXN-fea83146,82,PowderBlue Decor,Home & Garden,1,1471.55,73.58,1397.97
TXN-fea83146,60,SandyBrown Kitchen,Home & Garden,5,523.7,392.77,2225.73
TXN-c2041e0f,97,Reyes Ltd Organic Mix,Food & Beverage,5,13.51,3.38,64.17
TXN-c2041e0f,96,Miller Group Pantry Mix,Food & Beverage,2,38.48,15.39,61.57
TXN-c2041e0f,63,LightGoldenRodYellow Decor,Home & Garden,2,198.57,19.86,377.28
TXN-c2041e0f,24,Smartphones Plus,Electronics,5,1189.15,0.0,5945.75
TXN-c2041e0f,147,CornflowerBlue Accessrories Shirt,Clothing,4,212.24,42.45,806.51
TXN-c2041e0f,62,Khaki Lighting,Home & Garden,5,566.15,0.0,2830.75
TXN-c2041e0f,31,Premium Smartphones Pro,Electronics,5,1892.85,946.43,8517.82
TXN-5c10e766,164,MediumSlateBlue Kids Dress,Clothing,3,161.77,72.8,412.51
TXN-5c10e766,19,Organic Gourmet,Food & Beverage,5,81.33,0.0,406.65
TXN-5c10e766,143,Premium Tablets Pro,Electronics,1,1587.61,238.14,1349.47
TXN-5c10e766,69,Designer Women Line,Clothing,4,90.42,18.08,343.6
TXN-5c10e766,97,Reyes Ltd Organic Mix,Food & Beverage,3,13.51,0.0,40.53
TXN-5c10e766,22,Moody-Taylor Beverages Mix,Food & Beverage,2,19.13,0.0,38.26
TXN-5c10e766,169,The Various Picture,Books,3,39.4,11.82,106.38
TXN-acb4f4d9,158,Modern Decor Piece,Home & Garden,5,1319.38,1319.38,5277.52
TXN-acb4f4d9,109,Barber-Benitez Skincare Essentials,Beauty,4,69.38,27.75,249.77
TXN-acb4f4d9,141,Monitored maximized Local Area Network,Books,2,37.33,3.73,70.93
TXN-acb4f4d9,64,Organic Pantry,Food & Beverage,1,60.89,12.18,48.71
TXN-acb4f4d9,139,Designer Accessrories Style,Clothing,2,142.85,0.0,285.7
TXN-acb4f4d9,10,Pro Apparel Gear,Sports,3,205.71,0.0,617.13
TXN-74615db1,67,Organic Pantry,Food & Beverage,2,95.07,38.03,152.11
TXN-74615db1,165,Modern Outdoor Piece,Home & Garden,3,1298.96,0.0,3896.88
TXN-74615db1,45,Luxury Tools,Beauty,3,197.7,88.96,504.14
TXN-74615db1,17,Pro Fitness Gear,Sports,1,131.47,0.0,131.47
TXN-74615db1,53,Modern Decor Set,Home & Garden,4,982.21,196.44,3732.4
TXN-74615db1,95,Team Sports Champion,Sports,1,375.81,0.0,375.81
TXN-74615db1,59,Organic Snacks,Food & Beverage,2,30.06,9.02,51.1
TXN-74615db1,154,Fitness Champion,Sports,5,407.15,0.0,2035.75
TXN-74615db1,32,Modern Kitchen Piece,Home & Garden,2,1350.49,270.1,2430.88
TXN-74615db1,103,LightGray Shoes Pants,Clothing,5,15.81,15.81,63.24
TXN-59193480,62,Khaki Lighting,Home & Garden,1,566.15,28.31,537.84
TXN-59193480,160,PaleTurquoise Lighting,Home & Garden,5,809.55,607.16,3440.59
TXN-59193480,147,CornflowerBlue Accessrories Shirt,Clothing,5,212.24,0.0,1061.2
TXN-d89b5a51,114,Luxury Skincare,Beauty,3,27.43,0.0,82.29
TXN-d89b5a51,83,Hunt-Harrison Gourmet Mix,Food & Beverage,4,40.45,24.27,137.53
TXN-d89b5a51,175,Designer Accessrories Line,Clothing,1,158.02,0.0,158.02
TXN-d89b5a51,186,Tablets Plus,Electronics,4,1592.0,955.2,5412.8
TXN-d89b5a51,43,"Hodges, Sanchez and Smith Tools Kit",Beauty,3,46.94,21.12,119.7
TXN-d89b5a51,169,The Various Picture,Books,3,39.4,23.64,94.56
TXN-d89b5a51,73,Smartphones X,Electronics,1,496.4,0.0,496.4
TXN-d89b5a51,131,DarkCyan Decor,Home & Garden,3,1011.77,607.06,2428.25
TXN-d89b5a51,104,Modern Decor Piece,Home & Garden,4,891.5,0.0,3566.0
TXN-d89b5a51,86,Cameras Max,Electronics,4,183.42,73.37,660.31
TXN-45c4ca1c,119,Weeks and Sons Organic Mix,Food & Beverage,5,9.99,0.0,49.95
TXN-45c4ca1c,9,Equipment Champion,Sports,2,443.49,0.0,886.98
TXN-45c4ca1c,28,Organic Pantry,Food & Beverage,5,3.76,0.94,17.86
TXN-45c4ca1c,32,Modern Kitchen Piece,Home & Garden,5,1350.49,1012.87,5739.58
TXN-45c4ca1c,53,Modern Decor Set,Home & Garden,1,982.21,0.0,982.21
TXN-45c4ca1c,153,Hill-Holden Fragrances Collection,Beauty,2,50.77,10.15,91.39
TXN-45c4ca1c,21,Modern Outdoor Piece,Home & Garden,3,389.71,0.0,1169.13
TXN-45c4ca1c,154,Fitness Champion,Sports,4,407.15,81.43,1547.17
TXN-45c4ca1c,81,PaleGreen Lighting,Home & Garden,2,878.29,0.0,1756.58
TXN-45c4ca1c,142,Crimson Furniture,Home & Garden,3,1431.04,643.97,3649.15
TXN-6518a4dd,76,Premium Accessories Pro,Electronics,3,1736.58,1041.95,4167.79
TXN-6518a4dd,44,Organic Snacks,Food & Beverage,1,78.51,11.78,66.73
TXN-6518a4dd,157,Luxury Fragrances,Beauty,3,109.88,16.48,313.16
TXN-6518a4dd,123,GreenYellow Decor,Home & Garden,1,276.78,27.68,249.1
TXN-6518a4dd,29,The Minute Visit,Books,3,37.29,0.0,111.87
